Place ID	Place Name	Place Owner	Location	Longitude	Latitude
43443	Early House, Reservoir	Heritage Victoria	RESERVOIR, Darebin City		
43496	EARLY HOUSE, THORNBURY	Heritage Victoria	143 NORMANBY AVENUE THORNBURY, DAREBIN CITY	144.98494	-37.75826
22144	Early Twentieth Century Residential Area	Greater Geelong City	Early Twentieth Century Residential Area		
12011	EAST BANNER CO	Heritage Victoria	FURNISS ROAD PITFIELD, Golden Plains Shire	143.61938	-37.81592
60717	East Brunswick Club Hotel	Moreland City	280 Lygon Street,East Brunswick, Moreland City	144.9722140	-37.7697370
56674	East Brunswick Presbyterian Church (former)	Moreland City	213A Weston Street BRUNSWICK EAST, MORELAND CITY	144.975359	-37.776218
5194	EAST COLLINGWOOD RIFLES VOLUNTEER ORDERLY ROOM	Heritage Victoria	444-446 VICTORIA PARADE and  CNR POWLETT STREET EAST MELBOURNE, Melbourne City	144.98659	-37.80987
11917	EAST ESTATE CO	Heritage Victoria	269 PITFIELD-CRESSY ROAD PITFIELD, Golden Plains Shire	143.61689	-37.83983
4733	EAST GIPPSLAND SHIRE LIBRARY (FORMER BAIRNSDALE MECHANICS INSTITUTE)	Heritage Victoria	20 SERVICE STREET BAIRNSDALE, East Gippsland Shire	147.62868	-37.82550
12759	EAST GOULBURN MAIN CHANNEL SIPHON & WEIR COMPLEX	Heritage Victoria	105 BURKES ROAD MOORILIM, Strathbogie Shire	145.29782	-36.64005
74200	EAST GOULBURN NOS 10 & 11 IRRIGATION CHANNELS	Heritage Victoria	CENTRAL AVENUE SHEPPARTON EAST, GREATER SHEPPARTON CITY	145.46	-36.40
11841	EAST INDIA CO	Heritage Victoria	1T SAGO HILL ROAD BUNKERS HILL, Ballarat City	143.73957	-37.57132
12080	EAST JUBILEE CO	Heritage Victoria	 JUBILEE HISTORIC RESERVE NEWTOWN, Greater Geelong City	143.67651	-37.72480
10658	EAST KIALLA 4 - OLD SCHOOL SITE	Heritage Victoria	ARMSTRONG ROAD KIALLA, Greater Shepparton City	145.50718	-36.44886
10533	EAST KIALLA 5 - OLD SCHOOL HOUSE	Heritage Victoria	175 CENTRAL KIALLA ROAD KIALLA, Greater Shepparton City	145.44202	-36.45286
7155	EAST KONG MENG CO.	Heritage Victoria	435 FREEHOLD LANE CARISBROOK, CENTRAL GOLDFIELDS SHIRE	143.81991	-37.09491
14074	EAST LOUGHNAN AND REEVE BUILDING AND WELL, TARRAVILLE	Heritage Victoria	REEVES STREET, TARRAVILLE , Wellington Shire	146.72034	-38.63474
353	EAST MELBOURNE SYNAGOGUE	Heritage Victoria	488 ALBERT STREET EAST MELBOURNE, Melbourne City	144.97424	-37.80902
8052	EAST METCALFE MINE SITE	Heritage Victoria	568 METCALFE-KYNETON ROAD METCALFE EAST, Mount Alexander Shire	144.44325	-37.14137
8054	EAST METCALFE MINE WORKINGS & ROASTING KILN	Heritage Victoria	381 METCALFE-KYNETON ROAD METCALFE EAST, Mount Alexander Shire	144.44118	-37.13592
8053	EAST METCALFE REEF WORKINGS	Heritage Victoria	THE RIDGE TRACK METCALFE, Mount Alexander Shire	144.44347	-37.13506
14138	EAST POINT EDNA WALLINGS HOLIDAY COTTAGE & GARDEN	Heritage Victoria	1060 GREAT OCEAN ROAD BIG HILL, SURF COAST SHIRE	144.02612	-38.48488
10535	EAST SHEPPARTON, ORRVALE & LEMNOS CLOSER SETTLEMENT SCHEME HOUSES	Heritage Victoria	Greater Shepparton City, Greater Shepparton City	145.43528	-36.36602
31366	EAST VIEW	Banyule City	16 Martin Street HEIDELBERG, Banyule City	145.0600920	-37.7541050
12976	EAST VIEW	Heritage Victoria	16 MARTIN STREET HEIDELBERG, Banyule City	145.06021	-37.75405
394	EASTCOURT	Heritage Victoria	54 POWLETT STREET EAST MELBOURNE, Melbourne City	144.98598	-37.81480
7676	EASTER MONDAY MILL	Heritage Victoria	Moorabool Shire, Moorabool Shire	144.29788	-37.47144
3785	EASTERN BEACH BATHING COMPLEX AND RESERVE	Heritage Victoria	1 RITCHIE BOULEVARD and 31 EASTERN BEACH GEELONG, Greater Geelong City	144.37201	-38.14624
111669	EASTERN BEACH LILMEBURNERS COMPLEX 	Heritage Victoria	HEARNE PARADE EAST GEELONG, GREATER GEELONG CITY	144.38251	-38.14417
111662	EASTERN BEACH MINERAL SPRINGS	Heritage Victoria	HEARNE ROAD EAST GEELONG, GREATER GEELONG CITY	144.37687	-38.14596
111653	EASTERN BEACH PILOTS QUARTERS	Heritage Victoria	32-42 EASTERN BEACH and 7-11 SWANSTON STREET and 1-5 ALEXANDRA AVENUE GEELONG, GREATER GEELONG CITY	144.36954	-38.14807
111660	EASTERN BEACH SEAWALL #5	Heritage Victoria	HEARNE PARADE EAST GEELONG, GREATER GEELONG CITY	144.37686	-38.14601
15198	Eastern Cemetery Chapel	Greater Geelong City	127-189 Ormond Road GEELONG EAST, Greater Geelong City	144.3789750	-38.1624630
15200	Eastern Cemetery Gatehouse	Greater Geelong City	127-189 Ormond Road GEELONG EAST, Greater Geelong City	144.3789750	-38.1624630
1925	EASTERN CEMETERY GATEHOUSE	Heritage Victoria	141 ORMOND ROAD EAST GEELONG, Greater Geelong City	144.38050	-38.16369
4245	EASTERN HILL FIRE STATION	Heritage Victoria	446-476 ALBERT STREET and 23-41 GISBORNE STREET and 108-122 VICTORIA STREET EAST MELBOURNE, Melbourne City	144.97517	-37.80891
15010	Eastern Market Gates (former) - Altona Memorial Park	Hobsons Bay City	Doherty's Road ALTONA NORTH, Hobsons Bay City	144.8248210	-37.8313670
2007	EASTERN PARK & GEELONG BOTANIC GARDENS	Heritage Victoria	1-55 GARDEN STREET EAST GEELONG, Greater Geelong City	144.37893	-38.14969
22	EBENEZER MISSION	Heritage Victoria	EBENEZER MISSION ROAD DIMBOOLA, Hindmarsh Shire	141.98835	-36.31535
6707	EBENEZER MISSION	Heritage Victoria	 EBENEZER MISSION ROAD ANTWERP, Hindmarsh Shire	141.98835	-36.31535
10367	EC-2 EMERALD STATION	Heritage Victoria	MEMORAL AVENUE and HEROES AVENUE EMERALD, Cardinia Shire	145.43996	-37.93396
10370	EC-5 YANAKIE HOMESTEAD	Heritage Victoria	83 BELGRAVE-GEMBROOK ROAD BELGRAVE, Yarra Ranges Shire	145.36230	-37.90839
10372	EC-7 LOG LOADING SIDING	Heritage Victoria	SELBY-AURA AVENUE and ST LEONARDS ROAD SELBY, Yarra Ranges Shire	145.38544	-37.91801
10366	EC1 - PACKING SHED	Heritage Victoria	CRICHTON ROAD EMERALD, Cardinia Shire	145.43996	-37.93396
6613	ECHO PARK BOATHOUSE, NELSON	Heritage Victoria	 PORTLAND-NELSON ROAD NELSON, Glenelg Shire	141.00389	-38.04048
10867	ECHO POINT FOOTINGS	Heritage Victoria	Alpine Shire, Alpine Shire	146.82153	-36.72035
415	ECHUCA COURT HOUSE	Heritage Victoria	4 LAW COURT PLACE and  DICKSON STREET ECHUCA, Campaspe Shire	144.74539	-36.11891
2964	ECHUCA FLOUR MILL	Heritage Victoria	2-30 NISH STREET and 6 DARLING STREET ECHUCA, Campaspe Shire	144.75148	-36.12999
4721	ECHUCA RAILWAY STATION COMPLEX	Heritage Victoria	116 STURT STREET ECHUCA, Campaspe Shire	144.75335	-36.13170
12328	ECHUCA WET DOCK	Heritage Victoria	OFF MURRAY ESPLANADE ECHUCA, Campaspe Shire	144.75204	-36.12218
6077	ECHUCA WHARF	Heritage Victoria	40-60 MURRAY ESPLANADE ECHUCA, Campaspe Shire	144.74725	-36.12123
6912	EDELSTON'S PUDDLER	Heritage Victoria	 GOWAR EAST ROAD and  MARCHANTS ROAD and  DUNNOLLY ROAD CARAPOOEE, Northern Grampians Shire	143.33944	-36.68719
10418	EDEN PARK 1	Heritage Victoria	435 GLENBURNIE ROAD EDEN PARK, Whittlesea City	145.06441	-37.49167
10419	EDEN PARK 2	Heritage Victoria	430 GLENBURNIE ROADQ EDEN PARK, Whittlesea City	145.06299	-37.49254
10420	EDEN PARK 3	Heritage Victoria	290 GLENBURNIE ROAD EDEN PARK, Whittlesea City	145.05510	-37.50011
6524	EDEN PARK 4, 8TH AVENUE COTTAGE	Heritage Victoria	255 EIGHTH AVENUE EDEN PARK, WHITTLESEA CITY	145.06526	-37.49940
1106	EDEN TERRACE	Heritage Victoria	4-18 DALGETY STREET ST KILDA, Port Phillip City	144.97925	-37.86010
59185	Edgars Creek Reserve	Moreland City	Murray Road,Coburg North, Moreland City	144.9752320	-37.7355560
12265	EDI CHESHUNT TURQUOISE FIELD 2	Heritage Victoria	ROSE RIVER ROAD CHESHUNT, WANGARATTA RURAL CITY	146.50226	-36.82717
12264	EDI-CHESHUNT TURQUIOSE FIELD 1	Heritage Victoria	ROSE RIVER ROAD CHESHUNT, Wangaratta Rural City	146.50228	-36.82267
12266	EDI-CHESHUNT TURQUOISE FIELD 3	Heritage Victoria	THISTLE HEAD TRACK CHESHUNT, WANGARATTA RURAL CITY	146.48224	-36.80275
12267	EDI-CHESHUNT TURQUOISE FIELD 4	Heritage Victoria	THISTLE HEAD TRACK CHESHUNT, WANGARATTA RURAL CITY	146.47442	-36.79821
12268	EDI-CHESHUNT TURQUOISE FIELD 5	Heritage Victoria	THISTLE HEAD TRACK CHESHUNT, WANGARATTA RURAL CITY	146.45754	-36.80714
12269	EDI-CHESHUNT TURQUOISE FIELD 6	Heritage Victoria	SMALLS LANE CHESHUNT, WANGARATTA RURAL CITY	146.47445	-36.79370
11822	EDINBURGH CO NO.2 SHAFT	Heritage Victoria	, Golden Plains Shire	143.56379	-37.69291
11831	EDINBURGH OR GOLDEN AGE CO	Heritage Victoria	LINTON-NARINGHILROAD LINTON, Golden Plains Shire	143.56406	-37.69227
30809	EDMUND RICE CENTRE	Banyule City	7 Amberley Way LOWER PLENTY, Banyule City	145.1193350	-37.7400330
148	EDRINGTON	Heritage Victoria	132 - 134 HIGH STREET and MELVILLE PARK DRIVE BERWICK, Casey City	145.35463	-38.03877
56054	Edward Street	Moreland City	67-121 & 38-74 Edward Street, also 1-5 & 2-4 Bell Street, 5-15 & 2-2A Charles Street, 1-9 Essex Street, 27-35 Weston Street, and 1-7 & 4-6 Walton Street Brunswick, MORELAND CITY	144.965967	-37.774262
21992	Edward VII Statue (also Eastern Beach)  Waterfront	Greater Geelong City	 Waterfront GEELONG, Greater Geelong City	144.3607350	-38.1472900
12812	EDWARD WILLIS HUT AND SHEEP RUN (1837-41)	Heritage Victoria	2A MAIN ROAD LOWER PLENTY, BANYULE CITY	145.10739	-37.73139
43567	EDWARDES PARK BOATSHED & QUARRY	Heritage Victoria	77 LEAMINGTON STREET RESERVOIR, DAREBIN CITY	144.992	-37.713
10849	EDWARDS HILL TOWNSHIP SITE	Heritage Victoria	WILLIAMSONS SPUR TRACK YANGOURA, Wellington Shire	146.52	-37.76
11979	EDWARDS PYRITES WORKS	Heritage Victoria	WHITEHORSE ROAD MOUNT CLEAR, BALLARAT CITY	143.85047	-37.60690
1167	EDZELL	Heritage Victoria	76 ST GEORGES ROAD TOORAK, Stonnington City	145.01640	-37.83261
12131	EEL HOLE CREEK BANK DAM OVERFLOW GATE	Heritage Victoria	HAZELWOOD, LATROBE CITY		
7772	EG-3	Heritage Victoria	CAMPBELLS CREEK CHANNEL CAMPBELLS CREEK, MOUNT ALEXANDER SHIRE	144.23871	-37.10141
8081	EGYPTIAN CO.	Heritage Victoria	ZIG ZAG ROAD DRUMMOND NORTH, HEPBURN SHIRE	144.33637	-37.20390
14400	EIGHNANE RUINS	Heritage Victoria	115 WATSONS ROAD SUNBURY, HUME CITY	144.74379	-37.60781
14099	EIGHT HOUR DAY TRADE UNION BANNERS	Heritage Victoria	 MUSEUM OF VICTORIA, NICHOLSON STREET CARLTON, Melbourne City		
13841	EIGHT HOUR MONUMENT	Heritage Victoria	 RUSSELL STREET MELBOURNE, Melbourne City	144.96551	-37.80731
7891	EIGHTY FOOT SANDS	Heritage Victoria	AJAX ROAD DAYLESFORD, Hepburn Shire	144.13325	-37.33161
1112	EILDON	Heritage Victoria	51 GREY STREET ST KILDA, Port Phillip City	144.97879	-37.86168
6569	EILDON STONE FENCE	Heritage Victoria	 OFF GOULBURN VALLEY HIGHWAY EILDON, Murrindindi Shire	145.94683	-37.26072
43393	EILLIOT'S HEALTH	Heritage Victoria	43-47 SIMPSON STREET NORTHCOTE, DAREBIN CITY	144.006	-37.77
31602	ELAINE BLUE STONE QUARRY COMPLEX	Heritage Victoria	255 ELAINE-BLUE BRIDGE ROAD ELAINE, Moorabool Shire	144.01756	-37.75654
12335	ELAINE DIGGINGS	Heritage Victoria	MOUNT DORAN ROADQ ELAINE, MOORABOOL SHIRE	144.04657	-37.76954
31591	ELAINE DRY STONE WALL 1	Heritage Victoria	225 ELAINE-BLUE BRIDGE ROAD ELAINE, Moorabool Shire	144.01756	-37.75654
31616	ELAINE DRY STONE WALL 2	Heritage Victoria	255 ELAINE-BLUE BRIDGE ROAD ELAINE, Moorabool Shire	144.01756	-37.75654
31584	ELAINE WELL	Heritage Victoria	154 MURPHYS ROAD ELAINE, Moorabool Shire	144.01963	-37.74721
646	ELCHO HOMESTEAD	Heritage Victoria	595-605 BACCHUS MARSH ROAD and  ELCHO ROAD LARA, Greater Geelong City	144.35056	-38.02833
872	ELDERSLIE	Heritage Victoria	212 BARRINGO ROAD NEW GISBORNE, Macedon Ranges Shire	144.60926	-37.44395
27991	Elderslie Estate Heritage Area	Greater Geelong City	Elderslie Estate Heritage Area Belmont, Greater Geelong City	144.3426660	-38.1755870
12017	ELDORADO CO	Heritage Victoria	ROKEWOOD-SKIPTON ROAD PITFIELD and TWENTY-ACRE LANE ILLABAROOK, Golden Plains Shire	143.63543	-37.83178
11154	ELDORADO CO.	Heritage Victoria	Mount Alexander Shire, Mount Alexander Shire	144.25550	-37.10383
423	ELDORADO DREDGE	Heritage Victoria	20 ELDORADO-BYAWATHA ROAD ELDORADO, Wangaratta Rural City	146.50284	-36.31374
11641	ELDORADO MINE	Heritage Victoria	BOARDING HOUSE CREEK GAFFNEYS CREEK, MANSFIELD SHIRE	146.16746	-37.50045
22431	Electra Street Heritage Precinct	Hobsons Bay City	Electra Street WILLIAMSTOWN, Hobsons Bay City	144.8984650	-37.8615470
18401	Electric Lighting and Traction Co.	Greater Geelong City	82 Brougham Street GEELONG, Greater Geelong City	144.3643450	-38.1462390
27380	ELECTRIC TRAM NO.13	Heritage Victoria	HAWTHORN TRAM DEPOT 8 WALLEN ROAD HAWTHORN, Boroondara City		
11695	ELECTRO HYDRAULIC CO. SLUICING SITES AT HARD HILLS	Heritage Victoria	, Golden Plains Shire	143.57438	-37.64749
19749	Elephant & Castle Hotel	Greater Geelong City	158 McKillop Street GEELONG, Greater Geelong City	144.3667667	-38.1560778
12926	ELEVATED CONVEYOR - CEMENT WORKS	Heritage Victoria	250 FYANSFORD-GHERIGHAP ROAD FYANSFORD, GREATER GEELONG CITY	144.29810	-38.10951
10439	ELGO 1	Heritage Victoria	5 JAMES ROAD LONGWOOD, STRATHBOGIE SHIRE	145.42079	-36.85287
978	ELIM	Heritage Victoria	29 ERIN STREET RICHMOND, Yarra City	144.99251	-37.81600
14032	ELIZA ARCHER MONUMENT	Heritage Victoria	38-40 CROOKE STREET EAST BAIRNSDALE, EAST GIPPSLAND SHIRE	147.64898	-37.83006
21249	Elizabeth Austin Cottages (see also 12-23 Carr Street & 215-219 Yarra)	Greater Geelong City	8 Mundy Street 8-12a (see also 12-23 Carr Street & 215-219 Yarra) GEELONG, Greater Geelong City	144.3607350	-38.1472900
21301	Elizabeth Austin Cottages including interior- 12-23 see 8-12a Mundy & 215-219 Yarra St 12 Carr Street	Greater Geelong City	12 Carr Street GEELONG, Greater Geelong City	144.3393980	-38.1797400
412	ELIZABETH HOUSE	Heritage Victoria	86-92 WELLINGTON PARADE EAST MELBOURNE, Melbourne City	144.98716	-37.81600
9879	ELIZABETH STREET	Heritage Victoria	ELIZABETH STREET MELBOURNE, MELBOURNE CITY	144.96	-37.81
8492	ELLENBOROUGH SHAFT (NEW CHUM REEF)	Heritage Victoria	39 CALDWELLS ROAD EAGLEHAWK, Greater Bendigo City	144.24503	-36.72317
52	ELLERSLIE	Heritage Victoria	12 ELLERSLIE COURT and 239 PILMER STREET BACCHUS MARSH, MOORABOOL SHIRE	144.43969	-37.68028
4677	ELLERSLIE BRIDGE	Heritage Victoria	OVER HOPKINS RIVER, HOPKINS HIGHWAY ELLERSLIE, Moyne Shire	142.68229	-38.15066
8246	ELLERY GRANITE HOUSE	Heritage Victoria	FARADAY-SUTTON GRANGE ROAD FARADAY, MOUNT ALEXANDER SHIRE	144.29848	-37.04660
31179	Ellington Villa	Banyule City	141 Cape Street HEIDELBERG, Banyule City	145.0674580	-37.7532430
8530	ELLIOT REEF MINE SITE	Heritage Victoria	EAGLEHAWK-NEILBOROUGH ROAD WHIPSTICK, GREATER BENDIGO CITY	144.28247	-36.66197
7014	ELLIOTT RIVER MILL	Heritage Victoria	 OFF GREAT OCEAN RD and  OFF ELLIOTT RIVER TRACK APOLLO BAY, Colac-Otway Shire	143.61922	-38.78001
123353	Elliston Estate	Banyule City	Bachli, Cremin, Ferrier, Pickworth, Hartley, Nagle and Devlin Courts; Stanton, Crampton, Phillips and Von Nida Crescents; the west side of Finlayson Street; and Thompson Drive ROSANNA, BANYULE CITY		
22282	Elm Trees - former Williamstown Court House Site	Hobsons Bay City	14 Thompson Street WILLIAMSTOWN, Hobsons Bay City	144.9042850	-37.8650010
424	ELMORE RAILWAY STATION AND WATER TOWER	Heritage Victoria	61 RAILWAY PLACE ELMORE, Greater Bendigo City	144.60756	-36.49512
1105	ELMWOOD	Heritage Victoria	25 CHAPEL STREET ST KILDA, Port Phillip City	144.99151	-37.85952
5597	ELPHINSTONE RAILWAY PRECINCT	Heritage Victoria	PYRENEES HIGHWAY ELPHINSTONE, Mount Alexander Shire	144.33375	-37.10288
8146	ELPHINSTONE RAILWAY TUNNEL	Heritage Victoria	PYRENEES HIGHWAY ELPHINSTONE, MOUNT ALEXANDER SHIRE	144.30721	-37.10501
8212	ELPHINSTONE TIMBER MILL	Heritage Victoria	SWIFTS ROAD ELPHINSTONE, MOUNT ALEXANDER SHIRE	144.33854	-37.10382
8221	ELPHINSTONE TUNNEL BRICK YARD	Heritage Victoria	PYRENEES HIGHWAY ELPHINSTONE, MOUNT ALEXANDER SHIRE	144.31474	-37.10230
430	ELTHAM COURT HOUSE	Heritage Victoria	730 MAIN ROAD ELTHAM, Nillumbik Shire	145.14607	-37.72239
12296	ELVEZIA HOMESTEAD COMPLEX	Heritage Victoria	 LIMESTONE ROAD YANDOIT, Hepburn Shire	144.10609	-37.21085
8464	ELYSIAN LEAD	Heritage Victoria	RAYNERS ROAD and STEPHENS ROAD NEILBOROUGH, Greater Bendigo City	144.24985	-36.56538
4903	EMERALD HILL ESTATE	Heritage Victoria	CLARENDON STREET  PARK STREET  CECIL STREET  DORCAS STREET  MARSHALL STREET  FISHLEY STREET  LAYFIELD STREET  PERRINS STREET  BANK STREET SOUTH MELBOURNE, Port Phillip City	144.95861	-37.83405
2911	EMERALD HILL ESTATE RESIDENCES	Heritage Victoria	2 FISHLEY STREET SOUTH MELBOURNE, Port Phillip City	144.95892	-37.83398
2912	EMERALD HILL ESTATE RESIDENCES	Heritage Victoria	6 FISHLEY STREET SOUTH MELBOURNE, Port Phillip City	144.95900	-37.83417
6599	EMERSON HOUSE	Heritage Victoria	BETWEEN AMOS AND PEACOCKS ROADS CAPE BRIDGEWATER, GLENELG SHIRE	141.40654	-38.35627
43479	Emerys Pottery, Wood St, Preston	Heritage Victoria	Wood St PRESTON, Darebin City		
12085	EMEU CO	Heritage Victoria	NEWTOWN-BERRINGA ROAD NEWTOWN, GOLDEN PLAINS SHIRE	143.67371	-37.69971
10087	EMILY MCPHERSON COLLEGE	Heritage Victoria	369-405 RUSSELL STREET MELBOURNE, MELBOURNE CITY	144.96508	-37.80743
5001	EMILY MCPHERSON COLLEGE	Heritage Victoria	379-405 RUSSELL STREET MELBOURNE, Melbourne City	144.96503	-37.80723
1332	EMOH	Heritage Victoria	8 COX STREET PORT FAIRY, Moyne Shire	142.23858	-38.38520
10200	EMPRESS/UNION MINE SITE	Heritage Victoria	WELCOME TRACK MOORMBOOL WEST, STRATHBOGIE SHIRE	144.79296	-36.78516
1136	EMU BOTTOM	Heritage Victoria	410 RACECOURSE ROAD SUNBURY, Hume City	144.73451	-37.53941
6759	EMU CEMENT WORKINGS/CYANIDE WORKS	Heritage Victoria	 PIT ROAD ROSEBERY, Yarriambiack Shire	143.46587	-36.72159
19649	Emu Cottage	Greater Geelong City	19 McKillop Street GEELONG EAST, Greater Geelong City	144.3544340	-38.1520550
12395	EMU CREEK HOUSE SITE	Heritage Victoria	 PRINCES HIGHWAY , Wellington Shire	147.41755	-37.88402
7168	EMU LEAD ALLUVIAL WORKINGS AND HEAP	Heritage Victoria	305 DEHNERTS ROAD DAISY HILL, CENTRAL GOLDFIELDS SHIRE	143.74661	-37.12096
7169	EMU LEAD DEEP LEAD MINE	Heritage Victoria	275 DEHNERTS ROAD DAISY HILL, CENTRAL GOLDFIELDS SHIRE	143.75438	-37.11808
7171	EMU LEAD PUDDLER & CYANIDE WORKS (BONNEY JEAN DAM)	Heritage Victoria	 DEHNERTS ROAD DAISY HILL, Central Goldfields Shire	143.74336	-37.12465
7170	EMU LEAD PUDDLER AND CYANIDE WORKS	Heritage Victoria	 LANDRIGAN ROAD DAISY HILL, Central Goldfields Shire	143.74436	-37.12102
6760	EMU MINE SITE AND SHAFTS	Heritage Victoria	EMU ROAD EMU, NORTHERN GRAMPIANS SHIRE	143.44306	-36.74369
104852	Emu Soldiers Memorial Hall, Dunolly Road, EMU	Northern Grampians Shire	Dunolly Road EMU, NORTHERN GRAMPIANS SHIRE	143.42526	-36.73135
11867	ENFIELD CO	Heritage Victoria	883 BUNINYONG-MOUNT MERCER ROAD GARIBALDI, GOLDEN PLAINS SHIRE	143.88844	-37.72049
11952	ENFIELD WORKINGS	Heritage Victoria	COLAC-BALLARAT ROAD ENFIELD, GOLDEN PLAINS SHIRE	143.78471	-37.75895
10124	ENGLISH'S INN, MACEDON	Heritage Victoria	13 DAWES LANE MACEDON, Macedon Ranges Shire	144.54773	-37.41543
22196	English, Scottish and Australian Bank (former)	Hobsons Bay City	139 Nelson Place WILLIAMSTOWN, Hobsons Bay City	144.9046830	-37.8633950
11164	ENGLISHMAN'S GULLY SINGLE ROOM STRUCTURE	Heritage Victoria	Mt Alexander Shire, Mount Alexander Shire	144.26113	-37.06803
11163	ENGLISHMAN'S GULLY TWO HOUSE SITES	Heritage Victoria	Mt Alexander Shire, Mount Alexander Shire	144.25985	-37.06670
7918	ENGLISHMAN'S REEF CO	Heritage Victoria	LEANGANOOK TRACK GOLDEN POINT, MOUNT ALEXANDER SHIRE	144.26129	-37.06791
7917	ENGLISHMAN'S REEF WORKINGS	Heritage Victoria	QUARTZ HILL ROAD CHEWTON, MOUNT ALEXANDER SHIRE	144.26010	-37.06969
7779	ENIGMA	Heritage Victoria	OFF DINGO PARK ROAD CHEWTON, MOUNT ALEXANDER SHIRE	144.23883	-37.09803
10802	ENOCH'S POINT MINE WORKINGS	Heritage Victoria	DONALD TRACK ENOCHS POINT, MANSFIELD SHIRE	146.12329	-37.40819
406	ENSOR	Heritage Victoria	168-172 VICTORIA PARADE EAST MELBOURNE, Melbourne City	144.97755	-37.80892
59010	Entrance Building, Pentridge Prison (former)	Moreland City	Champ Street,Coburg, Moreland City	144.9673950	-37.7369360
7162	ENTREPRISE CO.	Heritage Victoria	712 MCCALLUMS CREEK ROAD CRAIGIE, CENTRAL GOLDFIELDS SHIRE	143.77707	-37.12296
6483	EPPALOCK BASE CAMP	Heritage Victoria	 SPILLWAY ROAD EPPALOCK, Greater Bendigo City	144.52246	-36.85196
6482	EPPALOCK WEIR	Heritage Victoria	KNOWSLEY-EPPALOCK ROAD LAKE EPPALOCK, GREATER BENDIGO CITY	144.53309	-36.84930
13166	EPPING NORTH DRYSTONE WALL (EAST)	Heritage Victoria	 EPPING ROAD and  LEHMANS ROAD and  HARVEST HOME ROAD and  BINDTS ROAD EPPING, Whittlesea City	145.03012	-37.62266
13159	EPPING NORTH DRYSTONE WALLS WEST	Heritage Victoria	 HARVEST HOME ROAD and  EPPING ROAD and  CRAIGIEBURN RD EPPING, Whittlesea City	145.02914	-37.61313
13501	EPPING PUBLIC TRANSPORT CORRIDOR 2	Heritage Victoria	152b COOPER STREET EPPING, WHITTLESEA CITY	145.01462	-37.64450
13528	EPPING PUBLIC TRANSPORT CORRIDOR 3	Heritage Victoria	 O'HERNS ROAD EPPING, Whittlesea City	145.00951	-37.64120
13529	EPPING TRANSPORT CORRIDOR 1	Heritage Victoria	O'HERNS ROAD EPPING, WHITTLESEA CITY	145.01108	-37.63723
9344	EQUITY CHAMBERS	Heritage Victoria	472-478 BOURKE STREET MELBOURNE, Melbourne City	144.95961	-37.81486
184	ERCILDOUN 	Heritage Victoria	973 ERCILDOUN ROAD ERCILDOUNE, Pyrenees Shire	143.61102	-37.41785
505	ERCILDOUNE	Heritage Victoria	66 NAPIER STREET FOOTSCRAY, Maribyrnong City	144.90187	-37.80411
104916	Eric F.H. Thomson Sports Reserve and brick gate piers, Brunel Street, GREAT WESTERN	Northern Grampians Shire	Brunel Street GREAT WESTERN, NORTHERN GRAMPIANS SHIRE	142.85308	-37.15246
10787	ERICA STEEL TRAMWAY	Heritage Victoria	OLD GOVERNMENT ROAD ERICA and WALHALLA ROAD CARINGAL, BAW BAW SHIRE	146.36803	-37.99741
22289	Erith	Hobsons Bay City	95 Verdon Street WILLIAMSTOWN, Hobsons Bay City	144.8922230	-37.8590540
7003	ERIVAN LEAD CEMENT WORKINGS	Heritage Victoria	OLD WEDDERBURN RD ST ARNAUD EAST, Northern Grampians Shire	143.32879	-36.59020
26858	ERNEST FOOKS HOUSE	Heritage Victoria	32 HOWITT ROAD CAULFIELD NORTH, Glen Eira City	145.01605	-37.87512
4375	ERSKINE HOUSE	Heritage Victoria	35 MOUNTJOY PARADE LORNE, Surf Coast Shire	143.97575	-38.53708
11582	ERSKINE WEIR	Heritage Victoria	335 BENWERRIN-MOUNT SABINE ROAD LORNE, Surf Coast Shire	143.93025	-38.51134
11026	ESKDALE SPUR PLANE CRASH SITE	Heritage Victoria	LARKIN LANE  UPPER GUNDOWRING, TOWONG SHIRE	147.13308	-36.52547
22432	Esplanade Foreshore Heritage Precinct	Hobsons Bay City	Esplanade WILLIAMSTOWN, Hobsons Bay City	144.8938760	-37.8677200
22433	Esplanade Residential Heritage Precinct	Hobsons Bay City	4-20 Esplanade WILLIAMSTOWN, Hobsons Bay City	144.8979620	-37.8694840
13724	ESSENDON CANOE CLUB AND PONTOON	Heritage Victoria	22 WOODS  STREET ASCOT VALE, MOONEE VALLEY CITY	144.89	-37.77
847	ESSENDON INCINERATOR COMPLEX	Heritage Victoria	180 HOLMES ROAD ESSENDON, MOONEE VALLEY CITY	144.90315	-37.76445
438	ESSENDON RAILWAY STATION COMPLEX	Heritage Victoria	 BUCKLEY STREET ESSENDON, Moonee Valley City	144.91631	-37.75617
14257	ESSENDON ROWING CLUB AND LANDING	Heritage Victoria	THE BOULEVARD MOONEE PONDS, MOONEE VALLEY CITY	144.903	-37.7675
13901	ESSENDON SEA SCOUTS RAMP	Heritage Victoria	50 NEWSOM STREET ASCOT VALE, MOONEE VALLEY CITY	144.902	-37.7754
4913	ESSENDON TRAMWAY DEPOT	Heritage Victoria	318 MOUNT ALEXANDER ROAD TRAVANCORE, Moonee Valley City	144.93131	-37.77878
